Date,Open,High,Low,Close,Adj Close,Volume
2005-01-25,61.900002,63.849998,61.900002,63.720001,40.321903,11172300
2005-01-26,63.240002,64.980003,62.740002,64.650002,40.910397,12781800
2005-01-27,64.370003,64.650002,64.190002,64.220001,40.638306,6360100
2005-01-28,64.379997,64.809998,64.260002,64.620003,40.891411,6968700
2005-01-31,64.930000,64.959999,64.349998,64.699997,40.942043,6168900
2005-02-01,64.610001,65.419998,64.519997,65.419998,41.397667,7340300
2005-02-02,65.199997,66.050003,65.180000,66.000000,41.764687,7068000
2005-02-03,65.779999,66.000000,65.470001,65.650002,41.543186,5022300
2005-02-04,65.470001,66.239998,65.459999,66.239998,41.916538,4851300
2005-02-07,66.250000,66.510002,65.870003,66.449997,42.049446,4892100
2005-02-08,66.459999,66.639999,66.139999,66.330002,41.973518,6379900
2005-02-09,66.360001,66.480003,65.970001,66.190002,41.884911,4529800
2005-02-10,66.059998,66.220001,65.870003,66.129997,41.846951,4002900
2005-02-11,65.989998,66.889999,65.900002,66.599998,42.326778,6584400
2005-02-14,66.610001,66.610001,65.800003,66.000000,41.945469,5217600
2005-02-15,65.820000,66.010002,65.540001,65.910004,41.888268,4186400
2005-02-16,65.680000,65.870003,65.419998,65.739998,41.780220,4607500
2005-02-17,65.699997,65.699997,65.339996,65.349998,41.532341,5354200
2005-02-18,65.440002,65.589996,65.209999,65.430000,41.583187,6185200
2005-02-22,65.050003,65.870003,65.050003,65.070000,41.354404,8299800
2005-02-23,65.400002,65.550003,65.209999,65.410004,41.570492,4928200
2005-02-24,65.349998,65.949997,65.080002,65.889999,41.875534,4817000
2005-02-25,65.860001,66.290001,65.849998,66.220001,42.085274,6456100
2005-02-28,66.070000,66.239998,65.599998,65.599998,41.691238,6833700
2005-03-01,66.470001,66.989998,66.410004,66.650002,42.358547,8467400
2005-03-02,66.550003,67.150002,66.120003,66.959999,42.555561,6991900
2005-03-03,67.099998,67.099998,66.510002,66.750000,42.422100,5791900
2005-03-04,67.190002,67.750000,67.010002,67.739998,43.051285,8306000
2005-03-07,67.900002,68.680000,67.849998,68.440002,43.496155,9389500
2005-03-08,68.050003,68.400002,68.000000,68.190002,43.337273,8537100
2005-03-09,68.099998,68.110001,67.699997,67.760002,43.063992,6375500
2005-03-10,67.870003,68.269997,67.800003,68.000000,43.216534,5041700
2005-03-11,68.010002,68.250000,67.489998,67.599998,42.962318,5807000
2005-03-14,67.589996,67.830002,67.489998,67.820000,43.102142,5589000
2005-03-15,67.839996,67.849998,67.260002,67.260002,42.746235,5014000
2005-03-16,67.099998,67.449997,67.050003,67.050003,42.612766,5408700
2005-03-17,66.830002,67.370003,66.809998,66.989998,42.574638,4405800
2005-03-18,67.000000,67.250000,66.660004,67.250000,42.739868,10640700
2005-03-21,67.250000,67.250000,66.660004,66.849998,42.485649,5178600
2005-03-22,66.650002,67.230003,66.650002,66.790001,42.447525,5072300
2005-03-23,66.830002,68.199997,66.820000,68.199997,43.343643,9565500
2005-03-24,68.199997,68.519997,67.959999,68.089996,43.273720,8876600
2005-03-28,68.230003,68.500000,68.169998,68.349998,43.438961,5145100
2005-03-29,68.050003,68.120003,67.699997,67.919998,43.165695,9428000
2005-03-30,67.930000,68.250000,67.900002,68.050003,43.248299,6516300
2005-03-31,67.379997,67.459999,67.000000,67.160004,42.682686,12551500
2005-04-01,67.320000,67.449997,66.650002,66.849998,42.485649,11052700
2005-04-04,66.949997,68.089996,66.849998,67.980003,43.203819,8684900
2005-04-05,67.980003,69.050003,67.779999,69.010002,43.858421,9114300
2005-04-06,69.110001,69.199997,68.650002,68.809998,43.731312,5689800
2005-04-07,68.599998,69.250000,68.470001,69.239998,44.004604,4975300
2005-04-08,69.459999,69.480003,68.639999,68.639999,43.623295,4822800
2005-04-11,68.800003,69.260002,68.699997,68.889999,43.782154,4449500
2005-04-12,68.279999,68.709999,67.849998,68.639999,43.623295,9775400
2005-04-13,68.449997,68.989998,68.449997,68.589996,43.591480,7138400
2005-04-14,68.599998,69.260002,68.230003,69.250000,44.010952,8069600
2005-04-15,69.889999,69.989998,69.300003,69.400002,44.106277,12990700
2005-04-18,69.300003,69.309998,68.470001,69.040001,43.877491,9164900
2005-04-19,69.870003,69.949997,68.410004,69.050003,43.883839,9343700
2005-04-20,69.050003,69.150002,67.849998,68.099998,43.280064,7882400
2005-04-21,68.330002,68.480003,67.830002,68.290001,43.400826,7696200
2005-04-22,68.330002,68.779999,67.989998,68.489998,43.527939,7021900
2005-04-25,69.000000,69.500000,68.440002,68.540001,43.559700,5981500
2005-04-26,68.400002,68.690002,68.000000,68.019997,43.229240,5866900
2005-04-27,67.839996,68.400002,67.680000,68.330002,43.426266,5966400
2005-04-28,68.099998,68.339996,67.620003,67.660004,43.000443,6406300
2005-04-29,67.820000,68.629997,67.790001,68.629997,43.616913,6540900
2005-05-02,68.680000,68.830002,68.349998,68.779999,43.712254,4361200
2005-05-03,68.820000,68.830002,68.320000,68.730003,43.680492,5716300
2005-05-04,68.150002,68.250000,67.650002,68.220001,43.356346,8439700
2005-05-05,68.250000,68.599998,67.900002,68.510002,43.540657,6279600
2005-05-06,68.870003,68.870003,68.150002,68.209999,43.349987,4731000
2005-05-09,68.099998,68.290001,67.769997,68.169998,43.324581,6766100
2005-05-10,68.000000,68.150002,67.459999,67.730003,43.044933,6870600
2005-05-11,67.820000,68.110001,67.239998,67.949997,43.184753,4969700
2005-05-12,68.080002,68.139999,67.250000,67.650002,42.994091,4845300
2005-05-13,67.150002,67.379997,66.760002,67.099998,42.853588,5954700
2005-05-16,67.110001,67.639999,67.099998,67.639999,43.198452,3943500
2005-05-17,67.320000,67.949997,67.070000,67.910004,43.370895,5294400
2005-05-18,68.000000,68.080002,67.480003,67.599998,43.172909,8495100
2005-05-19,67.550003,67.730003,67.269997,67.410004,43.051571,8134400
2005-05-20,67.650002,67.650002,67.089996,67.199997,42.917450,6191100
2005-05-23,67.300003,67.580002,67.040001,67.260002,42.955765,5877000
2005-05-24,67.300003,67.690002,67.260002,67.599998,43.172909,8353300
2005-05-25,67.620003,67.699997,67.199997,67.470001,43.089890,4725900
2005-05-26,68.000000,68.000000,67.370003,67.419998,43.057953,5032300
2005-05-27,67.500000,67.680000,67.430000,67.430000,43.064342,4409900
2005-05-31,67.680000,67.690002,67.099998,67.099998,42.853588,6398300
2005-06-01,67.099998,67.610001,67.050003,67.309998,42.987690,4966200
2005-06-02,67.250000,67.250000,66.870003,67.000000,42.789715,6761600
2005-06-03,66.830002,66.949997,66.360001,66.440002,42.432087,6526000
2005-06-06,66.589996,66.720001,66.300003,66.379997,42.393749,7041700
2005-06-07,66.730003,66.940002,66.510002,66.540001,42.495945,5520700
2005-06-08,66.849998,66.849998,66.250000,66.360001,42.380989,5296300
2005-06-09,66.320000,66.860001,66.150002,66.730003,42.617294,5228900
2005-06-10,66.500000,66.709999,65.730003,66.480003,42.457626,5248400
2005-06-13,66.250000,66.949997,66.230003,66.470001,42.451241,5413400
2005-06-14,66.410004,66.800003,66.360001,66.580002,42.521492,3981700
2005-06-15,66.550003,66.550003,66.029999,66.349998,42.374588,4655300
2005-06-16,66.169998,66.580002,66.110001,66.300003,42.342667,4434800
2005-06-17,66.750000,66.750000,65.410004,66.559998,42.508720,14288000
2005-06-20,66.379997,66.800003,66.199997,66.550003,42.502335,8199500
2005-06-21,66.349998,66.699997,66.199997,66.529999,42.489548,8668900
2005-06-22,66.650002,66.669998,65.970001,66.000000,42.151073,8873100
2005-06-23,65.879997,66.099998,65.190002,65.349998,41.735939,8927500
2005-06-24,65.699997,66.290001,65.000000,65.580002,41.882832,18319900
2005-06-27,65.519997,65.910004,65.489998,65.650002,41.927547,6900200
2005-06-28,64.430000,66.099998,64.430000,66.070000,42.195766,6071700
2005-06-29,65.949997,65.989998,65.400002,65.699997,41.959480,7808300
2005-06-30,65.620003,65.680000,64.610001,65.000000,41.512424,9344300
2005-07-01,64.820000,65.430000,64.820000,64.949997,41.480473,6718200
2005-07-05,64.400002,65.250000,64.379997,64.849998,41.416615,6384100
2005-07-06,64.900002,64.930000,64.150002,64.150002,40.969566,6661400
2005-07-07,64.099998,64.099998,63.520000,63.919998,40.822674,8278900
2005-07-08,63.900002,64.300003,63.529999,64.279999,41.052578,8144900
2005-07-11,64.279999,64.820000,64.110001,64.790001,41.378296,6528500
2005-07-12,64.790001,65.000000,64.610001,64.779999,41.371914,5141600
2005-07-13,64.620003,64.889999,64.349998,64.419998,41.141983,6809800
2005-07-14,64.699997,64.879997,64.320000,64.599998,41.256958,6521400
2005-07-15,64.570000,65.150002,64.570000,65.029999,41.531582,6444500
2005-07-18,64.849998,65.070000,64.449997,64.599998,41.256958,5938000
2005-07-19,64.550003,65.059998,64.500000,65.019997,41.525188,11069400
2005-07-20,64.870003,64.959999,64.349998,64.959999,41.486870,7312600
2005-07-21,64.870003,64.870003,63.980000,63.980000,40.860992,9850100
2005-07-22,64.400002,64.400002,64.000000,64.320000,41.078129,5398400
2005-07-25,64.250000,64.290001,63.299999,63.340000,40.452251,6741900
2005-07-26,62.840000,63.369999,62.669998,62.669998,40.024349,12640400
2005-07-27,63.099998,64.769997,63.020000,64.540001,41.218643,10789500
2005-07-28,64.480003,64.839996,64.120003,64.730003,41.339985,6391600
2005-07-29,64.680000,64.779999,63.939999,63.959999,40.848225,6143200
2005-08-01,64.250000,65.349998,64.250000,64.500000,41.193085,7348200
2005-08-02,64.639999,64.709999,64.169998,64.629997,41.276119,5554800
2005-08-03,64.379997,65.010002,64.309998,64.870003,41.429394,5090400
2005-08-04,64.739998,64.949997,64.120003,64.150002,40.969566,4049200
2005-08-05,64.019997,64.080002,63.540001,63.540001,40.579975,5019400
2005-08-08,63.540001,63.680000,63.230000,63.439999,40.516117,4002000
2005-08-09,63.619999,64.019997,63.450001,64.019997,40.886532,4601200
2005-08-10,64.160004,64.660004,63.750000,63.849998,40.777958,5351200
2005-08-11,63.849998,64.500000,63.750000,64.309998,41.071743,4688300
2005-08-12,64.029999,64.169998,63.470001,63.560001,40.592754,4850200
2005-08-15,63.419998,63.590000,63.020000,63.349998,40.458649,5402600
2005-08-16,63.320000,63.380001,62.840000,63.009998,40.241505,5432300
2005-08-17,63.220001,63.779999,63.169998,63.500000,40.554432,5578500
2005-08-18,63.450001,64.440002,63.320000,64.250000,41.033436,9326100
2005-08-19,63.919998,64.150002,63.560001,63.570000,40.808743,6121400
2005-08-22,64.000000,64.059998,63.320000,63.500000,40.763809,5380900
2005-08-23,63.520000,63.580002,62.430000,62.759998,40.288773,8909000
2005-08-24,62.689999,62.939999,62.139999,62.250000,39.961361,8021300
2005-08-25,62.549999,63.200001,62.450001,62.529999,40.141125,6143000
2005-08-26,62.349998,62.410000,61.939999,61.939999,39.762375,5206200
2005-08-29,61.779999,63.119999,61.650002,63.009998,40.449238,6364800
2005-08-30,62.669998,63.060001,62.349998,63.000000,40.442833,7581500
2005-08-31,63.000000,63.500000,62.060001,63.389999,40.693199,8006900
2005-09-01,63.180000,63.730000,62.889999,63.130001,40.526283,6161300
2005-09-02,63.349998,63.580002,62.849998,62.900002,40.378639,4130400
2005-09-06,63.250000,64.019997,63.209999,63.790001,40.949982,7373700
2005-09-07,64.000000,64.889999,63.939999,64.800003,41.598335,7817400
2005-09-08,65.000000,65.000000,63.950001,64.099998,41.148964,6475900
2005-09-09,64.349998,64.980003,64.099998,64.730003,41.553406,5124300
2005-09-12,64.730003,64.949997,64.529999,64.680000,41.521313,5923500
2005-09-13,64.510002,64.699997,64.000000,64.050003,41.116871,6670100
2005-09-14,64.470001,64.709999,64.129997,64.300003,41.277370,7406200
2005-09-15,64.379997,64.489998,64.160004,64.370003,41.322304,4896200
2005-09-16,64.580002,65.220001,64.349998,65.180000,41.842285,12995300
2005-09-19,65.190002,65.199997,64.500000,64.650002,41.502052,7212500
2005-09-20,64.730003,64.800003,64.300003,64.400002,41.341560,5301000
2005-09-21,63.950001,65.309998,63.910000,64.699997,41.534149,7173600
2005-09-22,64.459999,65.330002,64.410004,64.680000,41.521313,7239000
2005-09-23,64.900002,64.910004,63.889999,63.990002,41.078358,7814400
2005-09-26,64.230003,64.449997,63.759998,63.869999,41.001331,5981900
2005-09-27,63.900002,63.950001,63.130001,63.450001,40.731712,6244000
2005-09-28,63.270000,63.610001,63.099998,63.209999,40.577641,5573200
2005-09-29,62.950001,63.849998,62.900002,63.750000,40.924294,6285300
2005-09-30,63.900002,63.939999,63.000000,63.279999,40.622581,5646500
2005-10-03,63.180000,63.250000,62.509998,62.580002,40.173214,6826600
2005-10-04,62.900002,63.279999,62.450001,63.049999,40.474934,6950300
2005-10-05,62.900002,63.189999,62.220001,62.250000,39.961361,6667700
2005-10-06,62.570000,62.590000,61.180000,61.570000,39.524845,12716200
2005-10-07,61.799999,61.799999,61.119999,61.340000,39.377193,11685000
2005-10-10,61.279999,62.169998,60.529999,61.470001,39.460655,7672600
2005-10-11,61.570000,61.680000,61.080002,61.290001,39.345100,7801000
2005-10-12,61.430000,62.099998,61.150002,61.799999,39.672489,8046500
2005-10-13,61.799999,64.599998,61.770000,64.019997,41.097626,19778100
2005-10-14,64.029999,64.040001,63.430000,63.700001,40.892204,13318800
2005-10-17,63.650002,63.650002,62.669998,63.000000,40.442833,9214800
2005-10-18,63.610001,64.000000,62.660000,62.970001,40.423576,19695000
2005-10-19,63.099998,64.349998,62.689999,64.320000,41.290207,13733400
2005-10-20,64.400002,64.589996,63.900002,64.169998,41.193916,8621500
2005-10-21,64.300003,64.489998,63.880001,64.070000,41.129715,13887900
2005-10-24,64.199997,64.500000,63.450001,64.099998,41.148964,8744600
2005-10-25,63.770000,63.950001,63.259998,63.580002,40.815170,7066600
2005-10-26,63.200001,63.580002,62.580002,62.810001,40.320854,8961100
2005-10-27,62.500000,62.520000,61.049999,61.439999,39.441383,14097200
2005-10-28,62.049999,62.990002,61.730000,62.950001,40.410736,8903800
2005-10-31,62.910000,63.000000,62.549999,62.619999,40.198898,9769300
2005-11-01,62.480000,62.740002,61.799999,61.900002,39.736679,9859100
2005-11-02,61.860001,62.700001,61.049999,61.299999,39.351509,15350500
2005-11-03,61.299999,61.549999,60.959999,61.200001,39.287315,16977300
2005-11-04,61.200001,61.330002,60.000000,60.880001,39.081894,15227200
2005-11-07,60.500000,61.580002,60.200001,61.430000,39.434975,9768400
2005-11-08,60.950001,61.200001,60.639999,60.770000,39.011272,7394800
2005-11-09,60.919998,61.400002,60.590000,61.020000,39.171768,7059600
2005-11-10,61.020000,61.599998,60.590000,61.410000,39.422134,6115400
2005-11-11,61.250000,61.389999,60.919998,60.919998,39.107578,5902300
2005-11-14,61.070000,61.119999,60.430000,60.509998,38.844372,8901900
2005-11-15,62.090000,63.500000,61.849998,62.830002,40.333702,37611100
2005-11-16,63.779999,63.779999,62.650002,63.250000,40.603325,15168600
2005-11-17,63.619999,63.660000,63.070000,63.340000,40.661106,10596300
2005-11-18,63.750000,63.770000,62.340000,62.549999,40.364250,11696000
2005-11-21,62.549999,62.549999,61.700001,61.990002,40.002876,11069200
2005-11-22,61.720001,61.799999,61.150002,61.610001,39.757652,10625600
2005-11-23,61.450001,61.840000,61.299999,61.669998,39.796379,7681900
2005-11-25,62.099998,62.340000,61.950001,62.150002,40.106133,5094100
2005-11-28,62.750000,62.950001,62.200001,62.400002,40.267448,12698500
2005-11-29,62.799999,62.810001,61.959999,62.000000,40.009331,8675700
2005-11-30,62.000000,62.630001,61.720001,61.750000,39.848007,7696000
2005-12-01,61.849998,62.060001,61.630001,61.689999,39.809277,6963600
2005-12-02,61.610001,61.799999,61.200001,61.209999,39.499542,6818000
2005-12-05,61.599998,62.000000,60.730000,61.049999,39.396275,21946800
2005-12-06,61.250000,61.250000,60.400002,60.470001,39.022007,14823200
2005-12-07,60.389999,60.450001,59.759998,60.040001,38.744518,14538400
2005-12-08,60.040001,60.750000,59.869999,60.080002,38.770340,10415400
2005-12-09,60.000000,60.349998,59.980000,60.099998,38.783241,8127100
2005-12-12,60.150002,60.259998,60.009998,60.150002,38.815506,7960900
2005-12-13,60.130001,60.500000,59.990002,60.250000,38.880039,12785500
2005-12-14,60.400002,60.480000,60.060001,60.110001,38.789696,10199000
2005-12-15,60.150002,60.349998,60.000000,60.160000,38.821968,6942500
2005-12-16,60.330002,61.349998,60.189999,60.860001,39.273670,13197200
2005-12-19,61.549999,62.000000,61.099998,61.189999,39.486633,10639100
2005-12-20,60.919998,61.189999,60.669998,60.779999,39.222065,6946700
2005-12-21,60.980000,61.200001,60.700001,60.880001,39.286579,6282100
2005-12-22,60.959999,61.320000,60.560001,61.320000,39.570522,5179100
2005-12-23,61.299999,61.509998,61.009998,61.110001,39.435005,3591100
2005-12-27,61.119999,61.200001,60.270000,60.299999,38.912296,6324400
2005-12-28,60.299999,60.660000,60.299999,60.419998,38.989746,5603100
2005-12-29,60.529999,60.700001,60.040001,60.250000,38.880039,5325100
2005-12-30,60.099998,60.250000,60.029999,60.099998,38.783241,5261300
