,Date,Open,High,Low,Close,Adj Close,Volume,dias_da_semana,dia_ou_noite
617,2004-06-16,56.02,56.189999,55.860001000000004,55.880001,35.016304,4471900,2,noite
618,2004-06-17,55.43,55.75,55.23,55.549999,34.809505,4750500,3,noite
619,2004-06-18,55.490002000000004,55.580002,55.02,55.25,34.621517,8467400,4,noite
620,2004-06-21,54.970001,55.700001,54.959998999999996,55.279999,34.640331,4514400,0,noite
621,2004-06-22,55.330002,55.5,55.009997999999996,55.369999,34.696709000000006,5235700,1,noite
622,2004-06-23,55.5,55.799999,55.139998999999996,55.639998999999996,34.86591,6199300,2,noite
623,2004-06-24,55.59,56.049999,55.549999,55.689999,34.897232,4445500,3,noite
624,2004-06-25,55.400002,55.509997999999996,54.5,54.5,34.151543,7932400,4,noite
625,2004-06-28,54.75,55.139998999999996,54.68,54.970001,34.446059999999996,6590200,0,noite
626,2004-06-29,54.970001,56.0,54.959998999999996,55.740002000000004,34.928574,6198300,1,noite
627,2004-06-30,55.740002000000004,55.82,55.279999,55.700001,34.903511,6122400,2,noite
628,2004-07-01,55.349998,55.77,55.060001,55.470001,34.75938,6363200,3,noite
629,2004-07-02,55.279999,56.139998999999996,55.119999,55.349998,34.684177000000005,4800000,4,noite
630,2004-07-06,55.169998,55.43,54.919998,54.950001,34.433533000000004,5752600,1,noite
631,2004-07-07,54.779999,54.990002000000004,54.43,54.529999,34.170341,5457900,2,noite
632,2004-07-08,54.619999,55.540001000000004,54.599998,54.759997999999996,34.314479999999996,5780100,3,noite
633,2004-07-09,54.900002,55.18,54.779999,54.990002000000004,34.458595,3899600,4,noite
634,2004-07-12,54.849998,55.200001,54.509997999999996,54.889998999999996,34.395934999999994,4227200,0,noite
635,2004-07-13,55.549999,55.650002,55.049999,55.380001,34.702988,6372900,1,noite
636,2004-07-14,55.389998999999996,56.299999,55.360001000000004,55.919998,35.041363,7503400,2,noite
637,2004-07-15,56.049999,56.09,55.259997999999996,55.349998,34.684177000000005,5474900,3,noite
638,2004-07-16,55.73,58.139998999999996,55.5,56.799999,35.592808000000005,23213100,4,noite
639,2004-07-19,57.68,57.68,55.91,56.400002,35.342148,8860200,0,noite
640,2004-07-20,56.599998,56.689999,56.099998,56.310001,35.285755,6541100,1,noite
641,2004-07-21,56.549999,56.59,55.700001,55.75,34.934837,6014500,2,noite
642,2004-07-22,55.799999,56.400002,55.75,56.240002000000004,35.241904999999996,6924700,3,noite
643,2004-07-23,56.200001,56.200001,55.380001,55.740002000000004,34.928574,5245600,4,noite
644,2004-07-26,55.59,55.66,54.860001000000004,55.43,34.73431,5885000,0,noite
645,2004-07-27,55.32,55.73,55.119999,55.650002,34.872177,5083300,1,noite
646,2004-07-28,55.549999,55.860001000000004,54.799999,55.68,34.89098,8636000,2,noite
647,2004-07-29,55.639998999999996,55.77,55.169998,55.470001,34.75938,4832100,3,noite
648,2004-07-30,55.200001,55.59,54.990002000000004,55.27,34.634052000000004,5033400,4,noite
649,2004-08-02,55.0,55.720001,55.0,55.52,34.790714,4140500,0,noite
650,2004-08-03,55.369999,55.98,55.27,55.43,34.73431,5934200,1,noite
651,2004-08-04,55.25,55.650002,55.18,55.580002,34.82832,3438700,2,noite
652,2004-08-05,55.700001,56.0,55.099998,55.220001,34.602717999999996,6130000,3,noite
653,2004-08-06,55.220001,55.220001,54.400002,54.599998,34.214214,6053600,4,noite
654,2004-08-09,54.66,54.900002,54.459998999999996,54.490002000000004,34.145283,3450200,0,noite
655,2004-08-10,54.48,55.0,54.369999,54.990002000000004,34.458595,3931800,1,noite
656,2004-08-11,54.700001,56.139998999999996,54.700001,56.0,35.091503,6071100,2,noite
657,2004-08-12,56.150002,56.75,56.099998,56.299999,35.279488,7663000,3,noite
658,2004-08-13,56.25,56.349998,55.25,55.540001000000004,34.980335,6049000,4,noite
659,2004-08-16,55.540001000000004,56.25,55.529999,56.09,35.326729,4739500,0,noite
660,2004-08-17,56.150002,56.549999,56.049999,56.540001000000004,35.610141999999996,6458700,1,noite
661,2004-08-18,56.540001000000004,57.060001,56.52,57.029999,35.918751,4851600,2,noite
662,2004-08-19,56.700001,57.009997999999996,56.639998999999996,56.779999,35.761299,4444400,3,noite
663,2004-08-20,56.669998,57.119999,56.66,57.040001000000004,35.925053000000005,3809300,4,noite
664,2004-08-23,57.130001,57.610001000000004,57.040001000000004,57.049999,35.931346999999995,4667300,0,noite
665,2004-08-24,57.470001,57.5,57.07,57.169998,36.006939,4028100,1,noite
666,2004-08-25,57.23,57.689999,57.189999,57.66,36.315548,4701100,2,noite
667,2004-08-26,57.66,57.84,57.459998999999996,57.52,36.227364,3930800,3,noite
668,2004-08-27,57.599998,57.849998,57.580002,57.709998999999996,36.347046,3488200,4,noite
669,2004-08-30,57.619999,57.849998,57.490002000000004,57.540001000000004,36.239967,3327400,0,noite
670,2004-08-31,57.509997999999996,58.099998,57.509997999999996,58.099998,36.592678,5775400,1,noite
671,2004-09-01,58.0,58.060001,57.41,57.790001000000004,36.397415,5949500,2,noite
672,2004-09-02,57.68,57.91,57.509997999999996,57.720001,36.353336,4948800,3,noite
673,2004-09-03,57.799999,58.130001,57.779999,57.849998,36.4352,5102200,4,noite
674,2004-09-07,58.049999,58.299999,57.700001,57.860001000000004,36.441525,5706000,1,noite
675,2004-09-08,58.25,58.380001,58.0,58.27,36.699745,7263800,2,noite
676,2004-09-09,58.27,58.32,57.509997999999996,57.509997999999996,36.221081,5118500,3,noite
677,2004-09-10,57.41,57.639998999999996,57.07,57.57,36.258862,5117200,4,noite
678,2004-09-13,57.799999,58.150002,57.349998,58.150002,36.624161,5855000,0,noite
679,2004-09-14,58.029999,58.68,58.029999,58.349998,36.750122,5435500,1,noite
680,2004-09-15,58.25,58.509997999999996,58.099998,58.18,36.643051,4387000,2,noite
681,2004-09-16,58.139998999999996,58.380001,58.099998,58.119999,36.605251,3299700,3,noite
682,2004-09-17,58.360001000000004,58.799999,58.330002,58.52,36.857182,5227100,4,noite
683,2004-09-20,57.75,58.16,57.75,57.919998,36.479298,4731500,0,noite
684,2004-09-21,57.900002,57.950001,57.400002,57.900002,36.466709,5331500,1,noite
685,2004-09-22,57.580002,57.650002,57.189999,57.299999,36.088799,4714500,2,noite
686,2004-09-23,57.0,57.220001,56.52,56.560001,35.622741999999995,6333600,3,noite
687,2004-09-24,56.450001,56.970001,56.25,56.549999,35.616451,4555900,4,noite
688,2004-09-27,56.349998,56.959998999999996,56.349998,56.529999,35.603844,4313000,0,noite
689,2004-09-28,56.68,57.43,56.27,57.099998,35.962849,4975300,1,noite
690,2004-09-29,56.93,57.040001000000004,56.669998,57.029999,35.918751,4102400,2,noite
691,2004-09-30,57.220001,57.490002000000004,56.09,56.330002,35.477901,7942900,3,noite
692,2004-10-01,56.389998999999996,57.0,56.119999,57.0,35.899857,5786400,4,noite
693,2004-10-04,57.0,57.450001,56.959998999999996,57.25,36.057323,6920300,0,noite
694,2004-10-05,57.369999,57.549999,57.150002,57.459998999999996,36.189583,3826700,1,noite
695,2004-10-06,57.5,57.759997999999996,57.27,57.75,36.372219,3743100,2,noite
696,2004-10-07,57.650002,57.68,55.549999,55.919998,35.219658,10501300,3,noite
697,2004-10-08,55.419998,55.900002,55.209998999999996,55.32,34.841766,8960900,4,noite
698,2004-10-11,55.189999,55.459998999999996,54.810001,55.360001000000004,34.866951,7255600,0,noite
699,2004-10-12,55.5,56.880001,55.360001000000004,56.82,35.786491,11660700,1,noite
700,2004-10-13,56.919998,57.200001,56.310001,56.509997999999996,35.591259,7024600,2,noite
701,2004-10-14,56.490002000000004,56.98,56.490002000000004,56.52,35.597557,5820600,3,noite
702,2004-10-15,56.73,57.009997999999996,56.5,56.580002,35.635342,7227200,4,noite
703,2004-10-18,56.200001,57.470001,56.200001,57.32,36.101395000000004,6466400,0,noite
704,2004-10-19,56.84,57.419998,56.470001,56.610001000000004,35.654228,5435400,1,noite
705,2004-10-20,56.349998,57.5,56.330002,57.5,36.214771,6049000,2,noite
706,2004-10-21,57.299999,57.959998999999996,57.18,57.779999,36.391132,6910700,3,noite
707,2004-10-22,57.779999,57.990002000000004,57.240002000000004,57.290001000000004,36.082508000000004,5131100,4,noite
708,2004-10-25,57.099998,57.310001,56.950001,57.080002,35.950249,6234900,0,noite
709,2004-10-26,57.009997999999996,57.34,56.700001,57.23,36.044712,6610400,1,noite
710,2004-10-27,56.990002000000004,57.799999,56.900002,57.77,36.384811,5945100,2,noite
711,2004-10-28,57.57,58.080002,57.490002000000004,58.009997999999996,36.535984,5581200,3,noite
712,2004-10-29,57.93,58.48,57.91,58.380001,36.769024,6801500,4,noite
713,2004-11-01,58.349998,58.889998999999996,58.099998,58.439999,36.806816,6724200,0,noite
714,2004-11-02,57.810001,59.0,57.810001,58.040001000000004,36.554874,7443800,1,noite
715,2004-11-03,59.23,59.98,59.18,59.450001,37.442917,9375800,2,noite
716,2004-11-04,59.25,59.5,58.82,59.220001,37.298077,9121900,3,noite
717,2004-11-05,59.150002,59.75,59.0,59.18,37.272881,6466200,4,noite
718,2004-11-08,59.299999,60.259997999999996,59.25,59.84,37.688553000000006,6775000,0,noite
719,2004-11-09,59.84,60.23,59.529999,59.830002,37.682262,5096600,1,noite
720,2004-11-10,59.970001,60.639998999999996,59.880001,60.119999,37.864909999999995,6436700,2,noite
721,2004-11-11,60.0,60.849998,59.869999,60.599998,38.167206,5627500,3,noite
722,2004-11-12,60.599998,61.0,60.439999,61.0,38.600681,6120300,4,noite
723,2004-11-15,61.0,61.490002000000004,60.52,61.16,38.701941999999995,5326500,0,noite
724,2004-11-16,61.099998,61.389998999999996,61.009997999999996,61.029999,38.619675,3953700,1,noite
725,2004-11-17,60.900002,61.439999,60.75,60.900002,38.537418,6264900,2,noite
726,2004-11-18,60.900002,61.360001000000004,60.849998,61.119999,38.676632,4666700,3,noite
727,2004-11-19,61.02,61.099998,60.389998999999996,60.540001000000004,38.309608000000004,5213900,4,noite
728,2004-11-22,60.549999,61.07,60.549999,60.869999,38.518417,4752300,0,noite
729,2004-11-23,60.84,60.889998999999996,60.279999,60.57,38.328583,5376000,1,noite
730,2004-11-24,60.669998,60.889998999999996,60.400002,60.509997999999996,38.290607,4001300,2,noite
731,2004-11-26,60.299999,60.790001000000004,60.290001000000004,60.450001,38.252651,1672900,4,noite
732,2004-11-29,60.490002000000004,60.91,59.900002,60.200001,38.094444,5021800,0,noite
733,2004-11-30,60.099998,60.75,60.0,60.32,38.170395,8543200,1,noite
734,2004-12-01,60.330002,61.290001000000004,60.220001,61.189999,38.720913,5431500,2,noite
735,2004-12-02,60.98,62.0,60.900002,61.75,39.075291,6167000,3,noite
736,2004-12-03,61.740002000000004,62.299999,61.509997999999996,61.91,39.176556,6053700,4,noite
737,2004-12-06,61.66,61.990002000000004,61.66,61.830002,39.125912,3369400,0,noite
738,2004-12-07,61.049999,61.950001,60.349998,60.41,38.227329,11385900,1,noite
739,2004-12-08,60.93,61.450001,60.799999,61.150002,38.695614,5990700,2,noite
740,2004-12-09,61.150002,61.5,60.75,61.310001,38.796859999999995,7539100,3,noite
741,2004-12-10,61.490002000000004,62.59,60.25,60.25,38.126090999999995,8732900,4,noite
742,2004-12-13,60.48,60.82,59.599998,60.639998999999996,38.372879,8681000,0,noite
743,2004-12-14,60.5,61.57,60.330002,61.43,38.872784,7057700,1,noite
744,2004-12-15,61.049999,61.380001,60.619999,60.900002,38.537418,7329000,2,noite
745,2004-12-16,61.799999,64.239998,61.549999,63.450001,40.151039000000004,28705900,3,noite
746,2004-12-17,62.959998999999996,64.25,62.950001,63.580002,40.233307,18006800,4,noite
747,2004-12-20,63.580002,63.900002,62.919998,63.07,39.910583,8646100,0,noite
748,2004-12-21,63.080002,63.099998,62.619999,62.950001,39.83466,9117100,1,noite
749,2004-12-22,62.299999,63.41,62.299999,63.299999,40.056118,6678000,2,noite
750,2004-12-23,63.049999,63.759997999999996,63.049999,63.599998,40.245968,5552700,3,noite
751,2004-12-27,63.779999,63.98,63.529999,63.529999,40.201664,4677700,0,noite
752,2004-12-28,63.759997999999996,63.900002,63.599998,63.759997999999996,40.347206,4089000,1,noite
753,2004-12-29,63.599998,63.700001,63.349998,63.529999,40.201664,4583100,2,noite
754,2004-12-30,63.700001,63.84,63.5,63.549999,40.214333,3206800,3,noite
755,2004-12-31,63.700001,63.75,63.330002,63.419998,40.132065000000004,2949600,4,noite
756,2005-01-03,63.349998,63.549999,62.689999,62.900002,39.803020000000004,7859500,0,noite
757,2005-01-04,63.099998,63.240002000000004,62.619999,62.700001,39.676449,6989600,1,noite
758,2005-01-05,62.869999,63.09,62.59,62.66,39.651131,6888100,2,noite
759,2005-01-06,62.75,63.09,62.689999,62.84,39.765038,5277500,3,noite
760,2005-01-07,62.98,63.0,62.57,62.610001000000004,39.619503,5037800,4,noite
761,2005-01-10,62.73,63.220001,62.599998,63.099998,39.929577,5419300,0,noite
762,2005-01-11,62.849998,63.099998,62.630001,62.880001,39.790352,4880000,1,noite
763,2005-01-12,62.950001,63.41,62.57,63.32,40.068779,6093800,2,noite
764,2005-01-13,63.150002,63.290001000000004,61.880001,61.970001,39.214493,9014700,3,noite
765,2005-01-14,62.450001,62.75,62.220001,62.700001,39.676449,6820200,4,noite
766,2005-01-18,62.23,63.060001,62.23,63.029999,39.885265000000004,6122900,1,noite
767,2005-01-19,63.029999,63.279999,62.650002,62.82,39.75238,4697100,2,noite
768,2005-01-20,62.82,62.939999,62.400002,62.490002000000004,39.543552000000005,5274600,3,noite
769,2005-01-21,62.360001000000004,62.59,61.849998,61.849998,39.138560999999996,6426300,4,noite
770,2005-01-24,61.849998,61.93,61.200001,61.490002000000004,38.91077,5938600,0,noite
771,2005-01-25,61.900002,63.849998,61.900002,63.720001,40.321903000000006,11172300,1,noite
772,2005-01-26,63.240002000000004,64.980003,62.740002000000004,64.650002,40.910396999999996,12781800,2,noite
773,2005-01-27,64.370003,64.650002,64.190002,64.220001,40.638306,6360100,3,noite
774,2005-01-28,64.379997,64.809998,64.260002,64.620003,40.891411,6968700,4,noite
775,2005-01-31,64.93,64.959999,64.349998,64.699997,40.942043,6168900,0,noite
776,2005-02-01,64.610001,65.41999799999999,64.519997,65.41999799999999,41.397667,7340300,1,noite
777,2005-02-02,65.199997,66.050003,65.18,66.0,41.764687,7068000,2,noite
778,2005-02-03,65.779999,66.0,65.470001,65.650002,41.543186,5022300,3,noite
779,2005-02-04,65.470001,66.239998,65.459999,66.239998,41.916538,4851300,4,noite
780,2005-02-07,66.25,66.510002,65.870003,66.449997,42.049446,4892100,0,noite
781,2005-02-08,66.459999,66.639999,66.139999,66.33000200000001,41.973518,6379900,1,noite
782,2005-02-09,66.360001,66.480003,65.970001,66.190002,41.884910999999995,4529800,2,noite
783,2005-02-10,66.059998,66.220001,65.870003,66.129997,41.846951000000004,4002900,3,noite
784,2005-02-11,65.989998,66.889999,65.900002,66.599998,42.326778000000004,6584400,4,noite
785,2005-02-14,66.610001,66.610001,65.800003,66.0,41.945469,5217600,0,noite
786,2005-02-15,65.82,66.010002,65.540001,65.910004,41.888268,4186400,1,noite
787,2005-02-16,65.68,65.870003,65.41999799999999,65.739998,41.78022,4607500,2,noite
788,2005-02-17,65.699997,65.699997,65.339996,65.349998,41.532340999999995,5354200,3,noite
789,2005-02-18,65.440002,65.589996,65.209999,65.43,41.583187,6185200,4,noite
790,2005-02-22,65.050003,65.870003,65.050003,65.07,41.354403999999995,8299800,1,noite
791,2005-02-23,65.400002,65.550003,65.209999,65.410004,41.570492,4928200,2,noite
792,2005-02-24,65.349998,65.949997,65.08000200000001,65.889999,41.875534,4817000,3,noite
793,2005-02-25,65.860001,66.290001,65.849998,66.220001,42.085274,6456100,4,noite
794,2005-02-28,66.07,66.239998,65.599998,65.599998,41.691238,6833700,0,noite
795,2005-03-01,66.470001,66.989998,66.410004,66.650002,42.358546999999994,8467400,1,noite
796,2005-03-02,66.550003,67.150002,66.120003,66.959999,42.555561,6991900,2,noite
797,2005-03-03,67.099998,67.099998,66.510002,66.75,42.4221,5791900,3,noite
798,2005-03-04,67.190002,67.75,67.010002,67.739998,43.051285,8306000,4,noite
799,2005-03-07,67.900002,68.68,67.849998,68.440002,43.496155,9389500,0,noite
800,2005-03-08,68.050003,68.400002,68.0,68.190002,43.337272999999996,8537100,1,noite
801,2005-03-09,68.099998,68.110001,67.699997,67.760002,43.063992,6375500,2,noite
802,2005-03-10,67.870003,68.269997,67.800003,68.0,43.216534,5041700,3,noite
803,2005-03-11,68.010002,68.25,67.489998,67.599998,42.962317999999996,5807000,4,noite
804,2005-03-14,67.589996,67.83000200000001,67.489998,67.82,43.102142,5589000,0,noite
805,2005-03-15,67.839996,67.849998,67.260002,67.260002,42.746235,5014000,1,noite
806,2005-03-16,67.099998,67.449997,67.050003,67.050003,42.612766,5408700,2,noite
807,2005-03-17,66.83000200000001,67.370003,66.809998,66.989998,42.574638,4405800,3,noite
808,2005-03-18,67.0,67.25,66.660004,67.25,42.739868,10640700,4,noite
809,2005-03-21,67.25,67.25,66.660004,66.849998,42.485649,5178600,0,noite
810,2005-03-22,66.650002,67.230003,66.650002,66.790001,42.447525,5072300,1,noite
811,2005-03-23,66.83000200000001,68.199997,66.82,68.199997,43.343643,9565500,2,noite
812,2005-03-24,68.199997,68.519997,67.959999,68.089996,43.273720000000004,8876600,3,noite
813,2005-03-28,68.230003,68.5,68.16999799999999,68.349998,43.438961,5145100,0,noite
814,2005-03-29,68.050003,68.120003,67.699997,67.91999799999999,43.165695,9428000,1,noite
815,2005-03-30,67.93,68.25,67.900002,68.050003,43.248298999999996,6516300,2,noite
816,2005-03-31,67.379997,67.459999,67.0,67.160004,42.682686,12551500,3,noite
817,2005-04-01,67.32,67.449997,66.650002,66.849998,42.485649,11052700,4,noite
818,2005-04-04,66.949997,68.089996,66.849998,67.980003,43.203819,8684900,0,noite
819,2005-04-05,67.980003,69.050003,67.779999,69.010002,43.858421,9114300,1,noite
820,2005-04-06,69.110001,69.199997,68.650002,68.809998,43.731312,5689800,2,noite
821,2005-04-07,68.599998,69.25,68.470001,69.239998,44.004604,4975300,3,noite
822,2005-04-08,69.459999,69.480003,68.639999,68.639999,43.623295,4822800,4,noite
823,2005-04-11,68.800003,69.260002,68.699997,68.889999,43.782154,4449500,0,noite
824,2005-04-12,68.279999,68.709999,67.849998,68.639999,43.623295,9775400,1,noite
825,2005-04-13,68.449997,68.989998,68.449997,68.589996,43.59148,7138400,2,noite
826,2005-04-14,68.599998,69.260002,68.230003,69.25,44.010952,8069600,3,noite
827,2005-04-15,69.889999,69.989998,69.300003,69.400002,44.106277,12990700,4,noite
828,2005-04-18,69.300003,69.309998,68.470001,69.040001,43.877491,9164900,0,noite
829,2005-04-19,69.870003,69.949997,68.410004,69.050003,43.883839,9343700,1,noite
830,2005-04-20,69.050003,69.150002,67.849998,68.099998,43.280064,7882400,2,noite
831,2005-04-21,68.33000200000001,68.480003,67.83000200000001,68.290001,43.400826,7696200,3,noite
832,2005-04-22,68.33000200000001,68.779999,67.989998,68.489998,43.527939,7021900,4,noite
833,2005-04-25,69.0,69.5,68.440002,68.540001,43.5597,5981500,0,noite
834,2005-04-26,68.400002,68.690002,68.0,68.019997,43.229240000000004,5866900,1,noite
835,2005-04-27,67.839996,68.400002,67.68,68.33000200000001,43.426266,5966400,2,noite
836,2005-04-28,68.099998,68.339996,67.620003,67.660004,43.000443,6406300,3,noite
837,2005-04-29,67.82,68.629997,67.790001,68.629997,43.616913000000004,6540900,4,noite
838,2005-05-02,68.68,68.83000200000001,68.349998,68.779999,43.712253999999994,4361200,0,noite
839,2005-05-03,68.82,68.83000200000001,68.32,68.730003,43.680492,5716300,1,noite
840,2005-05-04,68.150002,68.25,67.650002,68.220001,43.356346,8439700,2,noite
841,2005-05-05,68.25,68.599998,67.900002,68.510002,43.540657,6279600,3,noite
842,2005-05-06,68.870003,68.870003,68.150002,68.209999,43.349987,4731000,4,noite
843,2005-05-09,68.099998,68.290001,67.769997,68.16999799999999,43.324581,6766100,0,noite
844,2005-05-10,68.0,68.150002,67.459999,67.730003,43.044933,6870600,1,noite
845,2005-05-11,67.82,68.110001,67.239998,67.949997,43.184753,4969700,2,noite
846,2005-05-12,68.08000200000001,68.139999,67.25,67.650002,42.994091,4845300,3,noite
847,2005-05-13,67.150002,67.379997,66.760002,67.099998,42.853588,5954700,4,noite
848,2005-05-16,67.110001,67.639999,67.099998,67.639999,43.198452,3943500,0,noite
849,2005-05-17,67.32,67.949997,67.07,67.910004,43.370895000000004,5294400,1,noite
850,2005-05-18,68.0,68.08000200000001,67.480003,67.599998,43.172909000000004,8495100,2,noite
851,2005-05-19,67.550003,67.730003,67.269997,67.410004,43.051571,8134400,3,noite
852,2005-05-20,67.650002,67.650002,67.089996,67.199997,42.91745,6191100,4,noite
853,2005-05-23,67.300003,67.58000200000001,67.040001,67.260002,42.955765,5877000,0,noite
854,2005-05-24,67.300003,67.690002,67.260002,67.599998,43.172909000000004,8353300,1,noite
855,2005-05-25,67.620003,67.699997,67.199997,67.470001,43.089890000000004,4725900,2,noite
856,2005-05-26,68.0,68.0,67.370003,67.41999799999999,43.057953000000005,5032300,3,noite
857,2005-05-27,67.5,67.68,67.43,67.43,43.064341999999996,4409900,4,noite
858,2005-05-31,67.68,67.690002,67.099998,67.099998,42.853588,6398300,1,noite
859,2005-06-01,67.099998,67.610001,67.050003,67.309998,42.98769,4966200,2,noite
860,2005-06-02,67.25,67.25,66.870003,67.0,42.789715,6761600,3,noite
861,2005-06-03,66.83000200000001,66.949997,66.360001,66.440002,42.432087,6526000,4,noite
862,2005-06-06,66.589996,66.720001,66.300003,66.379997,42.393749,7041700,0,noite
863,2005-06-07,66.730003,66.940002,66.510002,66.540001,42.495945,5520700,1,noite
864,2005-06-08,66.849998,66.849998,66.25,66.360001,42.380989,5296300,2,noite
865,2005-06-09,66.32,66.860001,66.150002,66.730003,42.617294,5228900,3,noite
866,2005-06-10,66.5,66.709999,65.730003,66.480003,42.457626,5248400,4,noite
867,2005-06-13,66.25,66.949997,66.230003,66.470001,42.451240999999996,5413400,0,noite
868,2005-06-14,66.410004,66.800003,66.360001,66.58000200000001,42.521491999999995,3981700,1,noite
869,2005-06-15,66.550003,66.550003,66.029999,66.349998,42.374588,4655300,2,noite
870,2005-06-16,66.16999799999999,66.58000200000001,66.110001,66.300003,42.342667,4434800,3,noite
871,2005-06-17,66.75,66.75,65.410004,66.559998,42.508720000000004,14288000,4,noite
872,2005-06-20,66.379997,66.800003,66.199997,66.550003,42.502334999999995,8199500,0,noite
873,2005-06-21,66.349998,66.699997,66.199997,66.529999,42.489548,8668900,1,noite
874,2005-06-22,66.650002,66.66999799999999,65.970001,66.0,42.151073,8873100,2,noite
875,2005-06-23,65.879997,66.099998,65.190002,65.349998,41.735939,8927500,3,noite
876,2005-06-24,65.699997,66.290001,65.0,65.58000200000001,41.882832,18319900,4,noite
877,2005-06-27,65.519997,65.910004,65.489998,65.650002,41.927547,6900200,0,noite
878,2005-06-28,64.43,66.099998,64.43,66.07,42.195766,6071700,1,noite
879,2005-06-29,65.949997,65.989998,65.400002,65.699997,41.95948,7808300,2,noite
880,2005-06-30,65.620003,65.68,64.610001,65.0,41.512423999999996,9344300,3,noite
881,2005-07-01,64.82,65.43,64.82,64.949997,41.480472999999996,6718200,4,noite
882,2005-07-05,64.400002,65.25,64.379997,64.849998,41.416615,6384100,1,noite
883,2005-07-06,64.900002,64.93,64.150002,64.150002,40.969566,6661400,2,noite
884,2005-07-07,64.099998,64.099998,63.52,63.919998,40.822674,8278900,3,noite
885,2005-07-08,63.900002,64.300003,63.529999,64.279999,41.052578000000004,8144900,4,noite
886,2005-07-11,64.279999,64.82,64.110001,64.790001,41.378296,6528500,0,noite
887,2005-07-12,64.790001,65.0,64.610001,64.779999,41.371914000000004,5141600,1,noite
888,2005-07-13,64.620003,64.889999,64.349998,64.41999799999999,41.141983,6809800,2,noite
889,2005-07-14,64.699997,64.879997,64.32,64.599998,41.256958000000004,6521400,3,noite
890,2005-07-15,64.57,65.150002,64.57,65.029999,41.531582,6444500,4,noite
891,2005-07-18,64.849998,65.07,64.449997,64.599998,41.256958000000004,5938000,0,noite
892,2005-07-19,64.550003,65.059998,64.5,65.019997,41.525188,11069400,1,noite
893,2005-07-20,64.870003,64.959999,64.349998,64.959999,41.48687,7312600,2,noite
894,2005-07-21,64.870003,64.870003,63.98,63.98,40.860991999999996,9850100,3,noite
895,2005-07-22,64.400002,64.400002,64.0,64.32,41.078129,5398400,4,noite
896,2005-07-25,64.25,64.290001,63.299999,63.34,40.452251000000004,6741900,0,noite
897,2005-07-26,62.84,63.369999,62.669998,62.669998,40.024349,12640400,1,noite
898,2005-07-27,63.099998,64.769997,63.02,64.540001,41.218643,10789500,2,noite
899,2005-07-28,64.480003,64.839996,64.120003,64.730003,41.339985,6391600,3,noite
900,2005-07-29,64.68,64.779999,63.939999,63.959998999999996,40.848225,6143200,4,noite
901,2005-08-01,64.25,65.349998,64.25,64.5,41.193084999999996,7348200,0,noite
902,2005-08-02,64.639999,64.709999,64.16999799999999,64.629997,41.276119,5554800,1,noite
903,2005-08-03,64.379997,65.010002,64.309998,64.870003,41.429394,5090400,2,noite
904,2005-08-04,64.739998,64.949997,64.120003,64.150002,40.969566,4049200,3,noite
905,2005-08-05,64.019997,64.08000200000001,63.540001000000004,63.540001000000004,40.579975,5019400,4,noite
906,2005-08-08,63.540001000000004,63.68,63.23,63.439999,40.516117,4002000,0,noite
907,2005-08-09,63.619999,64.019997,63.450001,64.019997,40.886532,4601200,1,noite
908,2005-08-10,64.160004,64.660004,63.75,63.849998,40.777958,5351200,2,noite
909,2005-08-11,63.849998,64.5,63.75,64.309998,41.071743,4688300,3,noite
910,2005-08-12,64.029999,64.16999799999999,63.470001,63.560001,40.592754,4850200,4,noite
911,2005-08-15,63.419998,63.59,63.02,63.349998,40.458649,5402600,0,noite
912,2005-08-16,63.32,63.380001,62.84,63.009997999999996,40.241505,5432300,1,noite
913,2005-08-17,63.220001,63.779999,63.169998,63.5,40.554432,5578500,2,noite
914,2005-08-18,63.450001,64.440002,63.32,64.25,41.033436,9326100,3,noite
915,2005-08-19,63.919998,64.150002,63.560001,63.57,40.808743,6121400,4,noite
916,2005-08-22,64.0,64.059998,63.32,63.5,40.763809,5380900,0,noite
917,2005-08-23,63.52,63.580002,62.43,62.759997999999996,40.288773,8909000,1,noite
918,2005-08-24,62.689999,62.939999,62.139998999999996,62.25,39.961361,8021300,2,noite
919,2005-08-25,62.549999,63.200001,62.450001,62.529999,40.141125,6143000,3,noite
920,2005-08-26,62.349998,62.41,61.939999,61.939999,39.762375,5206200,4,noite
921,2005-08-29,61.779999,63.119999,61.650002,63.009997999999996,40.449238,6364800,0,noite
922,2005-08-30,62.669998,63.060001,62.349998,63.0,40.442833,7581500,1,noite
923,2005-08-31,63.0,63.5,62.060001,63.389998999999996,40.693199,8006900,2,noite
924,2005-09-01,63.18,63.73,62.889998999999996,63.130001,40.526283,6161300,3,noite
925,2005-09-02,63.349998,63.580002,62.849998,62.900002,40.378639,4130400,4,noite
926,2005-09-06,63.25,64.019997,63.209998999999996,63.790001000000004,40.949982,7373700,1,noite
927,2005-09-07,64.0,64.889999,63.939999,64.800003,41.598335,7817400,2,noite
928,2005-09-08,65.0,65.0,63.950001,64.099998,41.148964,6475900,3,noite
929,2005-09-09,64.349998,64.980003,64.099998,64.730003,41.553406,5124300,4,noite
930,2005-09-12,64.730003,64.949997,64.529999,64.68,41.521313,5923500,0,noite
931,2005-09-13,64.510002,64.699997,64.0,64.050003,41.116871,6670100,1,noite
932,2005-09-14,64.470001,64.709999,64.129997,64.300003,41.27737,7406200,2,noite
